record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,versi_wilayah,dataset_asal
ID-0004179,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.36,% pengguna internet,area,rural,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004180,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.11,% pengguna internet,area,rural,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004181,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,69.11,% pengguna internet,area,rural,category,news_information,id_38_2024,bps_internet_purpose
ID-0004182,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.29,% pengguna internet,area,rural,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004183,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.66,% pengguna internet,area,rural,category,other,id_38_2024,bps_internet_purpose
ID-0004184,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.08,% pengguna internet,area,rural,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004185,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,69.76,% pengguna internet,area,rural,category,social_media,id_38_2024,bps_internet_purpose
ID-0004186,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.8,% pengguna internet,area,rural,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004187,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.85,% pengguna internet,area,total,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004188,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.68,% pengguna internet,area,total,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004189,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.85,% pengguna internet,area,total,category,email,id_38_2024,bps_internet_purpose
ID-0004190,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,85,% pengguna internet,area,total,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004191,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.97,% pengguna internet,area,total,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004192,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,9.53,% pengguna internet,area,total,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004193,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,72.65,% pengguna internet,area,total,category,news_information,id_38_2024,bps_internet_purpose
ID-0004194,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.38,% pengguna internet,area,total,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004195,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.5,% pengguna internet,area,total,category,other,id_38_2024,bps_internet_purpose
ID-0004196,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.7,% pengguna internet,area,total,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004197,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,69.33,% pengguna internet,area,total,category,social_media,id_38_2024,bps_internet_purpose
ID-0004198,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.27,% pengguna internet,area,total,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004199,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.89,% pengguna internet,area,urban,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004200,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.58,% pengguna internet,area,urban,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004201,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,11.31,% pengguna internet,area,urban,category,email,id_38_2024,bps_internet_purpose
ID-0004202,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,82,% pengguna internet,area,urban,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004203,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,9.09,% pengguna internet,area,urban,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004204,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,14.92,% pengguna internet,area,urban,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004205,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,78.23,% pengguna internet,area,urban,category,news_information,id_38_2024,bps_internet_purpose
ID-0004206,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.52,% pengguna internet,area,urban,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004207,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,11,% pengguna internet,area,urban,category,other,id_38_2024,bps_internet_purpose
ID-0004208,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.69,% pengguna internet,area,urban,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004209,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,68.65,% pengguna internet,area,urban,category,social_media,id_38_2024,bps_internet_purpose
ID-0004210,91,Papua Barat,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.02,% pengguna internet,area,urban,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004211,91,Papua Barat,provinsi,2024,Pembangunan TIK,access_infrastructure_subindex,Subindeks akses dan infrastruktur TIK,5.5,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004212,91,Papua Barat,provinsi,2024,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK,5.61,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004213,91,Papua Barat,provinsi,2024,Pembangunan TIK,skills_proxy_subindex,Subindeks proksi keahlian TIK,6.47,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004214,91,Papua Barat,provinsi,2024,Pembangunan TIK,use_subindex,Subindeks penggunaan TIK,5.3,poin 0–10,,,,,id_34_papua_aggregated_2023_2024,bps_iptik_province_2023_2024
ID-0004215,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.93,% pengguna internet,area,rural,category,desktop,id_38_2024,bps_access_device
ID-0004216,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,5.75,% pengguna internet,area,rural,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004217,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.43,% pengguna internet,area,rural,category,mobile,id_38_2024,bps_access_device
ID-0004218,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.35,% pengguna internet,area,rural,category,other,id_38_2024,bps_access_device
ID-0004219,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,1.61,% pengguna internet,area,total,category,desktop,id_38_2024,bps_access_device
ID-0004220,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,8.65,% pengguna internet,area,total,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004221,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,99.26,% pengguna internet,area,total,category,mobile,id_38_2024,bps_access_device
ID-0004222,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.23,% pengguna internet,area,total,category,other,id_38_2024,bps_access_device
ID-0004223,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,2.68,% pengguna internet,area,urban,category,desktop,id_38_2024,bps_access_device
ID-0004224,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,13.22,% pengguna internet,area,urban,category,laptop_tablet,id_38_2024,bps_access_device
ID-0004225,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,98.99,% pengguna internet,area,urban,category,mobile,id_38_2024,bps_access_device
ID-0004226,91,Papua Barat,provinsi,2024,Perangkat akses,percentage_users,Perangkat yang digunakan untuk mengakses internet,0.04,% pengguna internet,area,urban,category,other,id_38_2024,bps_access_device
ID-0004227,92,Papua Barat Daya,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,53.4,% penduduk dalam kelompok,area,rural,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004228,92,Papua Barat Daya,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,65.75,% penduduk dalam kelompok,area,total,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004229,92,Papua Barat Daya,provinsi,2024,Akses internet,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas,77.98,% penduduk dalam kelompok,area,urban,,,id_38_2024,bps_internet_access_history_province_2017_2024
ID-0004230,92,Papua Barat Daya,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,79.71,% rumah tangga dalam klasifikasi daerah,area,rural,,,id_38_2024,bps_household_internet
ID-0004231,92,Papua Barat Daya,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,88.49,% rumah tangga dalam klasifikasi daerah,area,total,,,id_38_2024,bps_household_internet
ID-0004232,92,Papua Barat Daya,provinsi,2024,Akses rumah tangga,household_internet_pct,Rumah tangga dengan akses internet,96.31,% rumah tangga dalam klasifikasi daerah,area,urban,,,id_38_2024,bps_household_internet
ID-0004233,92,Papua Barat Daya,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,63.49,% penduduk dalam kelompok,sex,female,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0004234,92,Papua Barat Daya,provinsi,2024,Kesenjangan gender,internet_access_pct,Akses internet penduduk usia 5 tahun ke atas menurut gender,67.86,% penduduk dalam kelompok,sex,male,,,id_38_2024,bps_internet_gender_history_province_2018_2024
ID-0004235,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,5.42,% pengguna internet,area,rural,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004236,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.44,% pengguna internet,area,rural,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004237,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.34,% pengguna internet,area,rural,category,email,id_38_2024,bps_internet_purpose
ID-0004238,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,83.3,% pengguna internet,area,rural,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004239,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.49,% pengguna internet,area,rural,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004240,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,9.46,% pengguna internet,area,rural,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004241,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,77.46,% pengguna internet,area,rural,category,news_information,id_38_2024,bps_internet_purpose
ID-0004242,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.84,% pengguna internet,area,rural,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004243,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,4.43,% pengguna internet,area,rural,category,other,id_38_2024,bps_internet_purpose
ID-0004244,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.63,% pengguna internet,area,rural,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004245,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,75.04,% pengguna internet,area,rural,category,social_media,id_38_2024,bps_internet_purpose
ID-0004246,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.87,% pengguna internet,area,rural,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004247,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,7.29,% pengguna internet,area,total,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004248,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.9,% pengguna internet,area,total,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004249,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,11.09,% pengguna internet,area,total,category,email,id_38_2024,bps_internet_purpose
ID-0004250,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,80.73,% pengguna internet,area,total,category,entertainment,id_38_2024,bps_internet_purpose
ID-0004251,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.52,% pengguna internet,area,total,category,financial_services,id_38_2024,bps_internet_purpose
ID-0004252,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,13.92,% pengguna internet,area,total,category,goods_services_information,id_38_2024,bps_internet_purpose
ID-0004253,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,73.27,% pengguna internet,area,total,category,news_information,id_38_2024,bps_internet_purpose
ID-0004254,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,6.32,% pengguna internet,area,total,category,online_learning,id_38_2024,bps_internet_purpose
ID-0004255,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,2.88,% pengguna internet,area,total,category,other,id_38_2024,bps_internet_purpose
ID-0004256,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,3.12,% pengguna internet,area,total,category,sell_goods_services,id_38_2024,bps_internet_purpose
ID-0004257,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,75.56,% pengguna internet,area,total,category,social_media,id_38_2024,bps_internet_purpose
ID-0004258,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,1.42,% pengguna internet,area,total,category,work_from_home,id_38_2024,bps_internet_purpose
ID-0004259,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,8.55,% pengguna internet,area,urban,category,buy_goods_services,id_38_2024,bps_internet_purpose
ID-0004260,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,0.53,% pengguna internet,area,urban,category,digital_content_creation,id_38_2024,bps_internet_purpose
ID-0004261,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,14.31,% pengguna internet,area,urban,category,email,id_38_2024,bps_internet_purpose
ID-0004262,92,Papua Barat Daya,provinsi,2024,Pemanfaatan internet,percentage_users,Tujuan penggunaan internet,78.99,% pengguna internet,area,urban,category,entertainment,id_38_2024,bps_internet_purpose
